date,content,cleaned_article_stemming,cleaned_article_lemmatization
2022-04-05,"Air Liquide et Sogestran annoncent un accord pour créer une coentreprise de solutions de transport, par bateau et par barge, de CO2 liquide en grands volumes, adaptées aux besoins des futurs projets de captage et de séquestration du carbone (CCS) en Europe. 'Cette coentreprise renforcera la position d'Air Liquide sur la chaîne de valeur de la gestion du carbone, qui comprend le captage, la centralisation, le traitement, et le transport vers des sites de séquestration définitive du CO2', explique le fournisseur de gaz industriels. La création de la coentreprise, qui combinera l'expertise d'Air Liquide en matière de CO2 avec celle de Sogestran dans le transport de marchandises à haute valeur ajoutée, est soumise à l'autorisation des autorités compétentes et devrait être achevée d'ici la mi-2022.","['sogestran', 'annoncent', 'accord', 'cré', 'coentrepris', 'solut', 'transport', 'bateau', 'barg', 'grand', 'volum', 'adapt', 'besoin', 'futur', 'projet', 'captag', 'séquestr', 'carbon', 'cc', 'europ', 'coentrepris', 'renforc', 'posit', 'chaîn', 'valeur', 'gestion', 'carbon', 'comprend', 'captag', 'centralis', 'trait', 'transport', 'ver', 'sit', 'séquestr', 'définit', 'expliqu', 'fournisseur', 'gaz', 'industriel', 'la', 'création', 'coentrepris', 'combin', 'mati', 'cel', 'sogestran', 'transport', 'marchandis', 'haut', 'valeur', 'ajout', 'soumis', 'autor', 'compétent', 'devr', 'être', 'achev']","['Air', 'Liquide', 'Sogestran', 'annoncent', 'accord', 'créer', 'coentreprise', 'solution', 'transport', 'bateau', 'barge', 'liquide', 'grand', 'volume', 'adaptées', 'besoins', 'futurs', 'projets', 'captage', 'séquestration', 'carbone', 'CCS', 'Europe', 'coentreprise', 'renforcera', 'position', 'Liquide', 'chaîne', 'valeur', 'gestion', 'carbone', 'comprend', 'captage', 'centralisation', 'traitement', 'transport', 'vers', 'site', 'séquestration', 'définitive', 'explique', 'fournisseur', 'gaz', 'industriels', 'La', 'création', 'coentreprise', 'combinera', 'Liquide', 'matière', 'celle', 'Sogestran', 'transport', 'marchandises', 'haute', 'valeur', 'ajoutée', 'soumise', 'autorités', 'compétentes', 'devrait', 'être', 'achevée']"
2022-04-01,"Air Liquide et EQIOM annoncent s'associer dans le cadre d'un projet baptisé 'K6' dont l'objectif est de transformer l'usine EQIOM de Lumbres, dans les Hauts-de-France, en l'une des premières cimenteries neutres en carbone d'Europe. Le fournisseur français de gaz industriels explique que ce projet vise à capter près de huit millions de tonnes de CO2 sur les dix premières années d'exploitation, grâce à la mise en oeuvre de technologies innovantes. Le projet K6 est l'un des sept projets de dimension industrielle à avoir été sélectionné pour un financement par la Commission européenne dans le cadre de l'édition 2021 de son Fonds consacré à l'innovation, parmi plus de 300 candidatures à subventions.","['eqiom', 'annoncent', 'cadr', 'projet', 'baptis', 'dont', 'transform', 'eqiom', 'lumbr', 'premi', 'cimenter', 'neutr', 'carbon', 'le', 'fournisseur', 'franc', 'gaz', 'industriel', 'expliqu', 'projet', 'vis', 'capt', 'pres', 'huit', 'million', 'ton', 'dix', 'premi', 'anné', 'grâc', 'mis', 'oeuvr', 'technolog', 'innov', 'le', 'projet', 'sept', 'projet', 'dimens', 'industriel', 'avoir', 'sélection', 'financ', 'commiss', 'européen', 'cadr', 'fond', 'consacr', 'parm', 'plus', 'candidatur', 'subvent']","['Air', 'Liquide', 'EQIOM', 'annoncent', 'cadre', 'projet', 'baptisé', 'dont', 'transformer', 'EQIOM', 'Lumbres', 'premières', 'cimenteries', 'neutres', 'carbone', 'Le', 'fournisseur', 'français', 'gaz', 'industriels', 'explique', 'projet', 'vise', 'capter', 'près', 'huit', 'million', 'tonne', 'dix', 'premières', 'années', 'grâce', 'mise', 'oeuvre', 'technology', 'innovantes', 'Le', 'projet', 'sept', 'projets', 'dimension', 'industrielle', 'avoir', 'sélectionné', 'financement', 'Commission', 'européenne', 'cadre', 'Fonds', 'consacré', 'parmi', 'plus', 'candidature', 'subvention']"
2022-03-24,"Air Liquide bondit vers 158,8E: le titre efface la dernière résistance située vers 156E et devrait retracer le zénith annuel des 160E du 5 janvier au cours des prochaines heures de cotation. Le risque de formation d'un 'M' baissier sous 160E ne peut être sous-estimé mais beaucoup d'analystes voient un bel avenir dans l'hydrogène et parient sur des objectifs de 180 à 200E au cours des 12 prochains mois.","['bond', 'ver', 'titr', 'effac', 'derni', 'résist', 'situ', 'ver', 'devr', 'retrac', 'zénith', 'annuel', 'janvi', 'cour', 'prochain', 'heur', 'cotat', 'le', 'risqu', 'format', 'baissi', 'sous', 'peut', 'être', 'beaucoup', 'voient', 'bel', 'aven', 'parient', 'object', 'cour', 'prochain', 'mois']","['Air', 'Liquide', 'bondit', 'vers', 'titre', 'efface', 'dernière', 'résistance', 'située', 'vers', 'devrait', 'retracer', 'zénith', 'annuel', 'janvier', 'cours', 'prochaines', 'heures', 'cotation', 'Le', 'risque', 'formation', 'baissier', 'sou', 'peut', 'être', 'beaucoup', 'voient', 'bel', 'avenir', 'parient', 'objectifs', 'cours', 'prochains', 'mois']"
2022-03-23,"Air Liquide annonce avoir signé avec un prestataire de services d'investissement (PSI), une convention d'achat d'actions dans le cadre de son programme de rachat d'actions, portant sur un volume de 1,2 million d'actions (représentant 0,25% du capital). Le cours initial de rachat, de 150,74 euros par action, correspond au cours de l'action à la clôture de la bourse au jour précédant la conclusion du contrat, donnant lieu à un prix d'acquisition initial total de près de 180,9 millions d'euros. Les actions rachetées dans le cadre dudit contrat seront pour partie annulées et pour partie affectées à la mise en oeuvre de plans d'actions de performance ou d'opérations d'actionnariat salarié du groupe de gaz industriels.","['annonc', 'avoir', 'sign', 'prestatair', 'servic', 'psi', 'convent', 'cadr', 'programm', 'rachat', 'port', 'volum', 'million', 'représent', 'capital', 'le', 'cour', 'initial', 'rachat', 'euros', 'action', 'correspond', 'cour', 'clôtur', 'bours', 'jour', 'préced', 'conclus', 'contrat', 'don', 'lieu', 'prix', 'initial', 'total', 'pres', 'million', 'le', 'action', 'rachet', 'cadr', 'dud', 'contrat', 'part', 'annul', 'part', 'affect', 'mis', 'oeuvr', 'plan', 'perform', 'salari', 'group', 'gaz', 'industriel']","['Air', 'Liquide', 'annonce', 'avoir', 'signé', 'prestataire', 'service', 'PSI', 'convention', 'cadre', 'programme', 'rachat', 'portant', 'volume', 'million', 'représentant', 'capital', 'Le', 'cours', 'initial', 'rachat', 'euro', 'action', 'correspond', 'cours', 'clôture', 'bourse', 'jour', 'précédant', 'conclusion', 'contrat', 'donnant', 'lieu', 'prix', 'initial', 'total', 'près', 'million', 'Les', 'action', 'rachetées', 'cadre', 'dudit', 'contrat', 'partie', 'annulées', 'partie', 'affectées', 'mise', 'oeuvre', 'plan', 'performance', 'salarié', 'groupe', 'gaz', 'industriels']"
2022-03-22,"Lors de la présentation de son nouveau plan stratégique à horizon 2025 'Advance', Air Liquide affiche pour objectifs une croissance des ventes accélérée à un rythme de 5 à 6% en moyenne par an et une rentabilité des capitaux employés (ROCE) de plus de 10% à compter de 2023. Pour y parvenir, le groupe de gaz industriel s'appuiera sur une amélioration de sa marge opérationnelle de plus de 160 points de base sur 2022-2025, et ses décisions d'investissement seront portées à un niveau record, pour atteindre environ 16 milliards d'euros sur cette période. Engagé à atteindre la neutralité carbone d'ici 2050, Air Liquide prévoit le début de la réduction de ses émissions de CO2 en valeur absolue autour de 2025 et une baisse de 33% de ces émissions pour les scopes 1 et 2 d'ici 2035 par rapport à 2020.","['lor', 'présent', 'nouveau', 'plan', 'strateg', 'horizon', 'affich', 'object', 'croissanc', 'vent', 'accéler', 'rythm', 'moyen', 'an', 'rentabl', 'capital', 'emploi', 'roc', 'plus', 'compt', 'pour', 'parven', 'group', 'gaz', 'industriel', 'amélior', 'marg', 'opérationnel', 'plus', 'point', 'bas', 'décis', 'port', 'niveau', 'record', 'atteindr', 'environ', 'milliard', 'cet', 'périod', 'engag', 'atteindr', 'neutral', 'carbon', 'prévoit', 'début', 'réduct', 'émiss', 'valeur', 'absolu', 'autour', 'baiss', 'émiss', 'scop', 'rapport']","['Lors', 'présentation', 'nouveau', 'plan', 'stratégique', 'horizon', 'Air', 'Liquide', 'affiche', 'objectifs', 'croissance', 'ventes', 'accélérée', 'rythme', 'moyenne', 'an', 'rentabilité', 'capitaux', 'employés', 'ROCE', 'plus', 'compter', 'Pour', 'parvenir', 'groupe', 'gaz', 'industriel', 'amélioration', 'marge', 'opérationnelle', 'plus', 'point', 'base', 'décisions', 'portées', 'niveau', 'record', 'atteindre', 'environ', 'milliard', 'cette', 'période', 'Engagé', 'atteindre', 'neutralité', 'carbone', 'Air', 'Liquide', 'prévoit', 'début', 'réduction', 'émissions', 'valeur', 'absolue', 'autour', 'baisse', 'émissions', 'scope', 'rapport']"
2022-03-21,"Air Liquide et Eni annoncent la signature d'un protocole d'accord ayant pour objectif l'étude de solutions permettant de réduire en priorité les émissions de CO2 des industries les plus difficiles à décarboner dans le bassin méditerranéen. Les deux entreprises s'associent en combinant leur expertise et leur savoir-faire reconnus dans le captage, le stockage, le transport et la séquestration définitive du CO2 (CCS). Elles définiront les solutions les plus adaptées pour déployer un programme de CCS à grande échelle. Air Liquide développera des solutions de réduction des émissions de CO2, en s'appuyant notamment sur ses technologies propriétaires comme le Cryocap, tandis qu'Eni identifiera les sites de séquestration de CO2 les plus appropriés en mer Méditerranée.","['eni', 'annoncent', 'signatur', 'protocol', 'object', 'solut', 'permet', 'réduir', 'priorit', 'émiss', 'industr', 'plus', 'difficil', 'décarbon', 'bassin', 'méditerranéen', 'le', 'deux', 'entrepris', 'combin', 'expertis', 'reconnus', 'captag', 'stockag', 'transport', 'séquestr', 'définit', 'cc', 'elle', 'défin', 'solut', 'plus', 'adapt', 'déploi', 'programm', 'cc', 'grand', 'échel', 'développ', 'solut', 'réduct', 'émiss', 'not', 'technolog', 'propriétair', 'comm', 'cryocap', 'tand', 'identifi', 'sit', 'séquestr', 'plus', 'appropri', 'mer', 'méditerran']","['Air', 'Liquide', 'Eni', 'annoncent', 'signature', 'protocole', 'objectif', 'solution', 'permettant', 'réduire', 'priorité', 'émissions', 'industry', 'plus', 'difficiles', 'décarboner', 'bassin', 'méditerranéen', 'Les', 'deux', 'entreprises', 'combinant', 'expertise', 'reconnus', 'captage', 'stockage', 'transport', 'séquestration', 'définitive', 'CCS', 'Elles', 'définiront', 'solution', 'plus', 'adaptées', 'déployer', 'programme', 'CCS', 'grande', 'échelle', 'Air', 'Liquide', 'développera', 'solution', 'réduction', 'émissions', 'notamment', 'technology', 'propriétaires', 'comme', 'Cryocap', 'tandis', 'identifiera', 'site', 'séquestration', 'plus', 'appropriés', 'mer', 'Méditerranée']"
2022-03-18,"Air Liquide annonce avoir lancé un investissement échelonné de plus de 300 millions d'euros dans quatre unités de production de pointe au Japon, pour produire plus de 1,5 million Nm3 par an d'azote et d'autres gaz de très haute pureté. En comparaison d'unités de production de précédente génération, ces quatre unités efficientes sur le plan énergétique permettront au groupe d'éviter l'émission de 35.000 tonnes de CO2 par an. La première unité devrait être opérationnelle à la fin de l'année 2022. Situés dans des bassins industriels clés de l'électronique, ces nouveaux équipements permettront à Air Liquide d'assurer des contrats de long terme octroyés par deux importants leaders mondiaux des semi-conducteurs pour la fourniture de gaz industriels de très haute pureté.","['annonc', 'avoir', 'lanc', 'invest', 'échelon', 'plus', 'million', 'quatr', 'unit', 'product', 'point', 'japon', 'produir', 'plus', 'million', 'an', 'gaz', 'tres', 'haut', 'puret', 'en', 'comparaison', 'product', 'précédent', 'géner', 'quatr', 'unit', 'efficient', 'plan', 'énerget', 'permettront', 'group', 'ton', 'an', 'la', 'premi', 'unit', 'devr', 'être', 'opérationnel', 'fin', 'situ', 'bassin', 'industriel', 'clé', 'nouveau', 'équip', 'permettront', 'contrat', 'long', 'term', 'octroi', 'deux', 'import', 'leader', 'mondial', 'fournitur', 'gaz', 'industriel', 'tres', 'haut', 'puret']","['Air', 'Liquide', 'annonce', 'avoir', 'lancé', 'investissement', 'échelonné', 'plus', 'million', 'quatre', 'unités', 'production', 'pointe', 'Japon', 'produire', 'plus', 'million', 'an', 'gaz', 'très', 'haute', 'pureté', 'En', 'comparaison', 'production', 'précédente', 'génération', 'quatre', 'unités', 'efficientes', 'plan', 'énergétique', 'permettront', 'groupe', 'tonne', 'an', 'La', 'première', 'unité', 'devrait', 'être', 'opérationnelle', 'fin', 'Situés', 'bassins', 'industriels', 'clés', 'nouveaux', 'équipements', 'permettront', 'Air', 'Liquide', 'contrats', 'long', 'terme', 'octroyés', 'deux', 'importants', 'leader', 'mondiaux', 'fourniture', 'gaz', 'industriels', 'très', 'haute', 'pureté']"
2022-03-08,"Air Liquide annonce avoir reçu le soutien de l'Etat français, sous couvert de la validation finale de la Commission européenne, pour lancer son projet Air Liquide Normand'Hy de production d'hydrogène renouvelable à grande échelle. Cet électrolyseur d'une capacité initiale de 200 MW devrait alimenter en hydrogène renouvelable notamment la raffinerie normande de TotalEnergies. Il contribuera à la création d'une filière française et européenne de l'hydrogène bas carbone. Le projet de production d'hydrogène renouvelable à grande échelle par électrolyse de l'eau en Normandie s'inscrit dans le cadre du PIIEC Hydrogène (Projet Important d'Intérêt Européen Commun Hydrogène), avec un montant de soutien financier demandé de 190 millions d'euros.","['annonc', 'avoir', 'reçu', 'soutien', 'franc', 'sous', 'couvert', 'valid', 'final', 'commiss', 'européen', 'lanc', 'projet', 'product', 'renouvel', 'grand', 'échel', 'cet', 'électrolyseur', 'capac', 'initial', 'mw', 'devr', 'aliment', 'hydrogen', 'renouvel', 'not', 'raffiner', 'normand', 'totalenerg', 'il', 'contribu', 'création', 'fili', 'français', 'européen', 'bas', 'carbon', 'le', 'projet', 'product', 'renouvel', 'grand', 'échel', 'électrolys', 'normand', 'cadr', 'piiec', 'hydrogen', 'projet', 'import', 'européen', 'commun', 'hydrogen', 'mont', 'soutien', 'financi', 'demand', 'million']","['Air', 'Liquide', 'annonce', 'avoir', 'reçu', 'soutien', 'français', 'sou', 'couvert', 'validation', 'finale', 'Commission', 'européenne', 'lancer', 'projet', 'Air', 'Liquide', 'production', 'renouvelable', 'grande', 'échelle', 'Cet', 'électrolyseur', 'capacité', 'initiale', 'MW', 'devrait', 'alimenter', 'hydrogène', 'renouvelable', 'notamment', 'raffinerie', 'normande', 'TotalEnergies', 'Il', 'contribuera', 'création', 'filière', 'française', 'européenne', 'ba', 'carbone', 'Le', 'projet', 'production', 'renouvelable', 'grande', 'échelle', 'électrolyse', 'Normandie', 'cadre', 'PIIEC', 'Hydrogène', 'Projet', 'Important', 'Européen', 'Commun', 'Hydrogène', 'montant', 'soutien', 'financier', 'demandé', 'million']"
2022-02-16,"Le titre progresse de près de +4% après l'annonce de ses résultats 2021. Le groupe a réalisé un résultat net récurrent (RNR) en progression de 9,9% à 2,57 milliards d'euros en 2021 (+13,3% à change constant), et une marge opérationnelle de 17,8%, en augmentation de 70 points de base hors effet de l'énergie. Suite à l'annonce de ses résultats, Goldman Sachs confirme son conseil à l'achat sur le titre et son objectif de 184 E. Le bureau d'analyses souligne que le chiffre d'affaires est supérieur de 2% au consensus pour le deuxième semestre 2021 et le ROC du Groupe de 2 212 ME est supérieur de 4%, pour une marge de 17,7% (contre 17,4% pour le consensus). ' Air Liquide a réalisé 430 millions d'euros de réduction de coûts sur l'exercice 2021, en avance sur son objectif annuel de plus de 400 millions d'euros ' indique l'analyste. ' Le flux de trésorerie opérationnel du second semestre 2021 s'élève à 3,3 milliards d'euros (après intérêts), soit une augmentation de 12% par rapport à l'année précédente. Un dividende de 2,90 E par action a été proposé pour l'exercice 2021 ' rajoute le bureau d'analyses.","['le', 'titr', 'progress', 'pres', 'apres', 'résultat', 'le', 'group', 'a', 'réalis', 'résultat', 'net', 'récurrent', 'rnr', 'progress', 'milliard', 'chang', 'const', 'marg', 'opérationnel', 'augment', 'point', 'bas', 'hor', 'effet', 'suit', 'résultat', 'goldman', 'sach', 'confirm', 'conseil', 'titr', 'object', 'le', 'bureau', 'soulign', 'chiffr', 'supérieur', 'consensus', 'deuxiem', 'semestr', 'roc', 'group', 'me', 'supérieur', 'marg', 'contr', 'consensus', 'a', 'réalis', 'million', 'réduct', 'coût', 'avanc', 'object', 'annuel', 'plus', 'million', 'indiqu', 'le', 'flux', 'trésorer', 'opérationnel', 'second', 'semestr', 'milliard', 'apres', 'intérêt', 'augment', 'rapport', 'précédent', 'un', 'dividend', 'e', 'action', 'a', 'propos', 'rajout', 'bureau']","['Le', 'titre', 'progresse', 'près', 'après', 'résultats', 'Le', 'groupe', 'a', 'réalisé', 'résultat', 'net', 'récurrent', 'RNR', 'progression', 'milliard', 'change', 'constant', 'marge', 'opérationnelle', 'augmentation', 'point', 'base', 'hors', 'effet', 'Suite', 'résultats', 'Goldman', 'Sachs', 'confirme', 'conseil', 'titre', 'objectif', 'Le', 'bureau', 'souligne', 'chiffre', 'supérieur', 'consensus', 'deuxième', 'semestre', 'ROC', 'Groupe', 'ME', 'supérieur', 'marge', 'contre', 'consensus', 'Air', 'Liquide', 'a', 'réalisé', 'million', 'réduction', 'coûts', 'avance', 'objectif', 'annuel', 'plus', 'million', 'indique', 'Le', 'flux', 'trésorerie', 'opérationnel', 'second', 'semestre', 'milliard', 'après', 'intérêts', 'augmentation', 'rapport', 'précédente', 'Un', 'dividende', 'E', 'action', 'a', 'proposé', 'rajoute', 'bureau']"
2022-02-16,"Air Liquide a réalisé un résultat net récurrent (RNR) en progression de 9,9% à 2,57 milliards d'euros en 2021 (+13,3% à change constant), et une marge opérationnelle de 17,8%, en augmentation de 70 points de base hors effet de l'énergie. Goldman Sachs souligne que le chiffre d'affaires est supérieur de 2% au consensus pour le deuxième semestre 2021 et le ROC du Groupe de 2 212 ME est supérieur de 4%, pour une marge de 17,7% (contre 17,4% pour le consensus). ' Air Liquide a réalisé 430 millions d'euros de réduction de coûts sur l'exercice 2021, en avance sur son objectif annuel de plus de 400 millions d'euros ' indique l'analyste. ' Le flux de trésorerie opérationnel du second semestre 2021 s'élève à 3,3 milliards d'euros (après intérêts), soit une augmentation de 12% par rapport à l'année précédente. Un dividende de 2,90 E par action a été proposé pour l'exercice 2021 ' rajoute le bureau d'analyses. Goldman Sachs confirme son conseil à l'achat sur le titre et son objectif de 184 E.","['a', 'réalis', 'résultat', 'net', 'récurrent', 'rnr', 'progress', 'milliard', 'chang', 'const', 'marg', 'opérationnel', 'augment', 'point', 'bas', 'hor', 'effet', 'goldman', 'sach', 'soulign', 'chiffr', 'supérieur', 'consensus', 'deuxiem', 'semestr', 'roc', 'group', 'me', 'supérieur', 'marg', 'contr', 'consensus', 'a', 'réalis', 'million', 'réduct', 'coût', 'avanc', 'object', 'annuel', 'plus', 'million', 'indiqu', 'le', 'flux', 'trésorer', 'opérationnel', 'second', 'semestr', 'milliard', 'apres', 'intérêt', 'augment', 'rapport', 'précédent', 'un', 'dividend', 'e', 'action', 'a', 'propos', 'rajout', 'bureau', 'goldman', 'sach', 'confirm', 'conseil', 'titr', 'object', 'e']","['Air', 'Liquide', 'a', 'réalisé', 'résultat', 'net', 'récurrent', 'RNR', 'progression', 'milliard', 'change', 'constant', 'marge', 'opérationnelle', 'augmentation', 'point', 'base', 'hors', 'effet', 'Goldman', 'Sachs', 'souligne', 'chiffre', 'supérieur', 'consensus', 'deuxième', 'semestre', 'ROC', 'Groupe', 'ME', 'supérieur', 'marge', 'contre', 'consensus', 'Air', 'Liquide', 'a', 'réalisé', 'million', 'réduction', 'coûts', 'avance', 'objectif', 'annuel', 'plus', 'million', 'indique', 'Le', 'flux', 'trésorerie', 'opérationnel', 'second', 'semestre', 'milliard', 'après', 'intérêts', 'augmentation', 'rapport', 'précédente', 'Un', 'dividende', 'E', 'action', 'a', 'proposé', 'rajoute', 'bureau', 'Goldman', 'Sachs', 'confirme', 'conseil', 'titre', 'objectif', 'E']"
